image_id,image_path,strategy,false_negative
DSC_5945_JPG_jpg.rf.4251f764e472849445aa75da2d78d06b.jpg,data/raw/test/images/DSC_5945_JPG_jpg.rf.4251f764e472849445aa75da2d78d06b.jpg,high_only,lemon
DSC_5945_JPG_jpg.rf.4251f764e472849445aa75da2d78d06b.jpg,data/raw/test/images/DSC_5945_JPG_jpg.rf.4251f764e472849445aa75da2d78d06b.jpg,high_only,meat
4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,data/raw/test/images/4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,high_only,almond milk
4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,data/raw/test/images/4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,high_only,butter
4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,data/raw/test/images/4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,high_only,cola
4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,data/raw/test/images/4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,high_only,egg
4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,data/raw/test/images/4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,high_only,ketchup
4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,data/raw/test/images/4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,high_only,maple
4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,data/raw/test/images/4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,high_only,mushroom
4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,data/raw/test/images/4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,high_only,sour cream
4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,data/raw/test/images/4a4awnmnx2de1_jpeg.rf.1908b305d0d936807037dbb1b0a7c6d2.jpg,high_only,strawberry
20250619_172603_jpg.rf.e2989fe292b58d32319d6269dfa93833.jpg,data/raw/test/images/20250619_172603_jpg.rf.e2989fe292b58d32319d6269dfa93833.jpg,high_only,soy sauce
20250620_192116_jpg.rf.8331f9f5b12682011836323ff4238095.jpg,data/raw/test/images/20250620_192116_jpg.rf.8331f9f5b12682011836323ff4238095.jpg,high_only,avocado
20250620_192116_jpg.rf.8331f9f5b12682011836323ff4238095.jpg,data/raw/test/images/20250620_192116_jpg.rf.8331f9f5b12682011836323ff4238095.jpg,high_only,banana
20250620_192116_jpg.rf.8331f9f5b12682011836323ff4238095.jpg,data/raw/test/images/20250620_192116_jpg.rf.8331f9f5b12682011836323ff4238095.jpg,high_only,bell pepper
20250620_192116_jpg.rf.8331f9f5b12682011836323ff4238095.jpg,data/raw/test/images/20250620_192116_jpg.rf.8331f9f5b12682011836323ff4238095.jpg,high_only,blueberry
20250620_192116_jpg.rf.8331f9f5b12682011836323ff4238095.jpg,data/raw/test/images/20250620_192116_jpg.rf.8331f9f5b12682011836323ff4238095.jpg,high_only,cheese
20250620_192116_jpg.rf.8331f9f5b12682011836323ff4238095.jpg,data/raw/test/images/20250620_192116_jpg.rf.8331f9f5b12682011836323ff4238095.jpg,high_only,lemon
20250620_192116_jpg.rf.8331f9f5b12682011836323ff4238095.jpg,data/raw/test/images/20250620_192116_jpg.rf.8331f9f5b12682011836323ff4238095.jpg,high_only,meat
20250620_192116_jpg.rf.8331f9f5b12682011836323ff4238095.jpg,data/raw/test/images/20250620_192116_jpg.rf.8331f9f5b12682011836323ff4238095.jpg,high_only,milk
DSC_5941_JPG_jpg.rf.9b0e937713fe04dfeb532595e4ed72b9.jpg,data/raw/test/images/DSC_5941_JPG_jpg.rf.9b0e937713fe04dfeb532595e4ed72b9.jpg,high_only,chocolate
DSC_5941_JPG_jpg.rf.9b0e937713fe04dfeb532595e4ed72b9.jpg,data/raw/test/images/DSC_5941_JPG_jpg.rf.9b0e937713fe04dfeb532595e4ed72b9.jpg,high_only,flour
DSC_5941_JPG_jpg.rf.9b0e937713fe04dfeb532595e4ed72b9.jpg,data/raw/test/images/DSC_5941_JPG_jpg.rf.9b0e937713fe04dfeb532595e4ed72b9.jpg,high_only,lemon
DSC_5941_JPG_jpg.rf.9b0e937713fe04dfeb532595e4ed72b9.jpg,data/raw/test/images/DSC_5941_JPG_jpg.rf.9b0e937713fe04dfeb532595e4ed72b9.jpg,high_only,meat
DSC_5941_JPG_jpg.rf.9b0e937713fe04dfeb532595e4ed72b9.jpg,data/raw/test/images/DSC_5941_JPG_jpg.rf.9b0e937713fe04dfeb532595e4ed72b9.jpg,high_only,salt
DSC_5941_JPG_jpg.rf.9b0e937713fe04dfeb532595e4ed72b9.jpg,data/raw/test/images/DSC_5941_JPG_jpg.rf.9b0e937713fe04dfeb532595e4ed72b9.jpg,high_only,sugar
20250618_222535_jpg.rf.99f96018db8deed916555c4381d69261.jpg,data/raw/test/images/20250618_222535_jpg.rf.99f96018db8deed916555c4381d69261.jpg,high_only,butter
20250618_222535_jpg.rf.99f96018db8deed916555c4381d69261.jpg,data/raw/test/images/20250618_222535_jpg.rf.99f96018db8deed916555c4381d69261.jpg,high_only,egg
20250618_222535_jpg.rf.99f96018db8deed916555c4381d69261.jpg,data/raw/test/images/20250618_222535_jpg.rf.99f96018db8deed916555c4381d69261.jpg,high_only,ketchup
20250618_222535_jpg.rf.99f96018db8deed916555c4381d69261.jpg,data/raw/test/images/20250618_222535_jpg.rf.99f96018db8deed916555c4381d69261.jpg,high_only,onion
20250618_222535_jpg.rf.99f96018db8deed916555c4381d69261.jpg,data/raw/test/images/20250618_222535_jpg.rf.99f96018db8deed916555c4381d69261.jpg,high_only,pickle
0984_jpeg.rf.41093ff7c6609eec624002e4d762047d.jpg,data/raw/test/images/0984_jpeg.rf.41093ff7c6609eec624002e4d762047d.jpg,high_only,beef broth
0984_jpeg.rf.41093ff7c6609eec624002e4d762047d.jpg,data/raw/test/images/0984_jpeg.rf.41093ff7c6609eec624002e4d762047d.jpg,high_only,chocolate milk
0984_jpeg.rf.41093ff7c6609eec624002e4d762047d.jpg,data/raw/test/images/0984_jpeg.rf.41093ff7c6609eec624002e4d762047d.jpg,high_only,sweet tea
DSC_6067_JPG_jpg.rf.7cf2a9b99c19673a6da23e61bd1debdb.jpg,data/raw/test/images/DSC_6067_JPG_jpg.rf.7cf2a9b99c19673a6da23e61bd1debdb.jpg,high_only,carrot
DSC_6067_JPG_jpg.rf.7cf2a9b99c19673a6da23e61bd1debdb.jpg,data/raw/test/images/DSC_6067_JPG_jpg.rf.7cf2a9b99c19673a6da23e61bd1debdb.jpg,high_only,hot sauce
DSC_6067_JPG_jpg.rf.7cf2a9b99c19673a6da23e61bd1debdb.jpg,data/raw/test/images/DSC_6067_JPG_jpg.rf.7cf2a9b99c19673a6da23e61bd1debdb.jpg,high_only,onion
DSC_6067_JPG_jpg.rf.7cf2a9b99c19673a6da23e61bd1debdb.jpg,data/raw/test/images/DSC_6067_JPG_jpg.rf.7cf2a9b99c19673a6da23e61bd1debdb.jpg,high_only,pickle
DSC_5994_JPG_jpg.rf.9f83ec4ed43d98d62bf38e0041a28d9d.jpg,data/raw/test/images/DSC_5994_JPG_jpg.rf.9f83ec4ed43d98d62bf38e0041a28d9d.jpg,high_only,almond
DSC_5994_JPG_jpg.rf.9f83ec4ed43d98d62bf38e0041a28d9d.jpg,data/raw/test/images/DSC_5994_JPG_jpg.rf.9f83ec4ed43d98d62bf38e0041a28d9d.jpg,high_only,banana
DSC_5994_JPG_jpg.rf.9f83ec4ed43d98d62bf38e0041a28d9d.jpg,data/raw/test/images/DSC_5994_JPG_jpg.rf.9f83ec4ed43d98d62bf38e0041a28d9d.jpg,high_only,meat
DSC_5994_JPG_jpg.rf.9f83ec4ed43d98d62bf38e0041a28d9d.jpg,data/raw/test/images/DSC_5994_JPG_jpg.rf.9f83ec4ed43d98d62bf38e0041a28d9d.jpg,high_only,potato
DSC_5959_JPG_jpg.rf.5394f74e076d0ff37c09531f0ee21049.jpg,data/raw/test/images/DSC_5959_JPG_jpg.rf.5394f74e076d0ff37c09531f0ee21049.jpg,high_only,bread
DSC_5959_JPG_jpg.rf.5394f74e076d0ff37c09531f0ee21049.jpg,data/raw/test/images/DSC_5959_JPG_jpg.rf.5394f74e076d0ff37c09531f0ee21049.jpg,high_only,egg
DSC_5959_JPG_jpg.rf.5394f74e076d0ff37c09531f0ee21049.jpg,data/raw/test/images/DSC_5959_JPG_jpg.rf.5394f74e076d0ff37c09531f0ee21049.jpg,high_only,spinach
ly4mf7yepbvd1_jpeg.rf.b9a656fb0d4a1a4d9a353d96a97a25c0.jpg,data/raw/test/images/ly4mf7yepbvd1_jpeg.rf.b9a656fb0d4a1a4d9a353d96a97a25c0.jpg,high_only,bread
2p5wfkocpds61_jpg.rf.8b0b1b471fd7a1ce7ea50bdc21cc7940.jpg,data/raw/test/images/2p5wfkocpds61_jpg.rf.8b0b1b471fd7a1ce7ea50bdc21cc7940.jpg,high_only,barbecue sauce
2p5wfkocpds61_jpg.rf.8b0b1b471fd7a1ce7ea50bdc21cc7940.jpg,data/raw/test/images/2p5wfkocpds61_jpg.rf.8b0b1b471fd7a1ce7ea50bdc21cc7940.jpg,high_only,bell pepper
2p5wfkocpds61_jpg.rf.8b0b1b471fd7a1ce7ea50bdc21cc7940.jpg,data/raw/test/images/2p5wfkocpds61_jpg.rf.8b0b1b471fd7a1ce7ea50bdc21cc7940.jpg,high_only,cookies
2p5wfkocpds61_jpg.rf.8b0b1b471fd7a1ce7ea50bdc21cc7940.jpg,data/raw/test/images/2p5wfkocpds61_jpg.rf.8b0b1b471fd7a1ce7ea50bdc21cc7940.jpg,high_only,grape
2p5wfkocpds61_jpg.rf.8b0b1b471fd7a1ce7ea50bdc21cc7940.jpg,data/raw/test/images/2p5wfkocpds61_jpg.rf.8b0b1b471fd7a1ce7ea50bdc21cc7940.jpg,high_only,hot sauce
2p5wfkocpds61_jpg.rf.8b0b1b471fd7a1ce7ea50bdc21cc7940.jpg,data/raw/test/images/2p5wfkocpds61_jpg.rf.8b0b1b471fd7a1ce7ea50bdc21cc7940.jpg,high_only,mint sauce
0650_jpeg.rf.19d04c99c77fc56d18678e35c08fa1c2.jpg,data/raw/test/images/0650_jpeg.rf.19d04c99c77fc56d18678e35c08fa1c2.jpg,high_only,chocolate
0650_jpeg.rf.19d04c99c77fc56d18678e35c08fa1c2.jpg,data/raw/test/images/0650_jpeg.rf.19d04c99c77fc56d18678e35c08fa1c2.jpg,high_only,garlic
0650_jpeg.rf.19d04c99c77fc56d18678e35c08fa1c2.jpg,data/raw/test/images/0650_jpeg.rf.19d04c99c77fc56d18678e35c08fa1c2.jpg,high_only,gochujang
0650_jpeg.rf.19d04c99c77fc56d18678e35c08fa1c2.jpg,data/raw/test/images/0650_jpeg.rf.19d04c99c77fc56d18678e35c08fa1c2.jpg,high_only,hot sauce
0650_jpeg.rf.19d04c99c77fc56d18678e35c08fa1c2.jpg,data/raw/test/images/0650_jpeg.rf.19d04c99c77fc56d18678e35c08fa1c2.jpg,high_only,lime
0650_jpeg.rf.19d04c99c77fc56d18678e35c08fa1c2.jpg,data/raw/test/images/0650_jpeg.rf.19d04c99c77fc56d18678e35c08fa1c2.jpg,high_only,mayonnaise
0650_jpeg.rf.19d04c99c77fc56d18678e35c08fa1c2.jpg,data/raw/test/images/0650_jpeg.rf.19d04c99c77fc56d18678e35c08fa1c2.jpg,high_only,milk
0650_jpeg.rf.19d04c99c77fc56d18678e35c08fa1c2.jpg,data/raw/test/images/0650_jpeg.rf.19d04c99c77fc56d18678e35c08fa1c2.jpg,high_only,yogurt
DSC_6096_JPG_jpg.rf.ad7083d1c5abb524ce2e9d3363972495.jpg,data/raw/test/images/DSC_6096_JPG_jpg.rf.ad7083d1c5abb524ce2e9d3363972495.jpg,high_only,chicken
DSC_6096_JPG_jpg.rf.ad7083d1c5abb524ce2e9d3363972495.jpg,data/raw/test/images/DSC_6096_JPG_jpg.rf.ad7083d1c5abb524ce2e9d3363972495.jpg,high_only,milk
a1kuvxriau2d1_jpeg.rf.a16fdf4516a55e095e28d878080e4454.jpg,data/raw/test/images/a1kuvxriau2d1_jpeg.rf.a16fdf4516a55e095e28d878080e4454.jpg,high_only,apple
a1kuvxriau2d1_jpeg.rf.a16fdf4516a55e095e28d878080e4454.jpg,data/raw/test/images/a1kuvxriau2d1_jpeg.rf.a16fdf4516a55e095e28d878080e4454.jpg,high_only,hummus
a1kuvxriau2d1_jpeg.rf.a16fdf4516a55e095e28d878080e4454.jpg,data/raw/test/images/a1kuvxriau2d1_jpeg.rf.a16fdf4516a55e095e28d878080e4454.jpg,high_only,lime
a1kuvxriau2d1_jpeg.rf.a16fdf4516a55e095e28d878080e4454.jpg,data/raw/test/images/a1kuvxriau2d1_jpeg.rf.a16fdf4516a55e095e28d878080e4454.jpg,high_only,milk
a1kuvxriau2d1_jpeg.rf.a16fdf4516a55e095e28d878080e4454.jpg,data/raw/test/images/a1kuvxriau2d1_jpeg.rf.a16fdf4516a55e095e28d878080e4454.jpg,high_only,peri peri sauce
a1kuvxriau2d1_jpeg.rf.a16fdf4516a55e095e28d878080e4454.jpg,data/raw/test/images/a1kuvxriau2d1_jpeg.rf.a16fdf4516a55e095e28d878080e4454.jpg,high_only,sweet chili sauce
a1kuvxriau2d1_jpeg.rf.a16fdf4516a55e095e28d878080e4454.jpg,data/raw/test/images/a1kuvxriau2d1_jpeg.rf.a16fdf4516a55e095e28d878080e4454.jpg,high_only,tomato
DSC_5977_JPG_jpg.rf.cae1dffa0f9fdd97c4101d02cdd830b5.jpg,data/raw/train/images/DSC_5977_JPG_jpg.rf.cae1dffa0f9fdd97c4101d02cdd830b5.jpg,high_only,chicken
DSC_5977_JPG_jpg.rf.cae1dffa0f9fdd97c4101d02cdd830b5.jpg,data/raw/train/images/DSC_5977_JPG_jpg.rf.cae1dffa0f9fdd97c4101d02cdd830b5.jpg,high_only,onion
DSC_5909_JPG_jpg.rf.905339242b5fc71ecb84e6c8d092c3ad.jpg,data/raw/train/images/DSC_5909_JPG_jpg.rf.905339242b5fc71ecb84e6c8d092c3ad.jpg,high_only,onion
20250621_150133_jpg.rf.9adc24934417328fd8a8033cafaa8e2d.jpg,data/raw/train/images/20250621_150133_jpg.rf.9adc24934417328fd8a8033cafaa8e2d.jpg,high_only,butter
w1r3mnziyhvd1_jpeg.rf.870f4e05ef1ab64284545f1446f44923.jpg,data/raw/train/images/w1r3mnziyhvd1_jpeg.rf.870f4e05ef1ab64284545f1446f44923.jpg,high_only,ketchup
w1r3mnziyhvd1_jpeg.rf.870f4e05ef1ab64284545f1446f44923.jpg,data/raw/train/images/w1r3mnziyhvd1_jpeg.rf.870f4e05ef1ab64284545f1446f44923.jpg,high_only,pickle
20250621_000025_jpg.rf.c0de73d2921d41d8633ef7c961d9914b.jpg,data/raw/train/images/20250621_000025_jpg.rf.c0de73d2921d41d8633ef7c961d9914b.jpg,high_only,carrot
20250621_000025_jpg.rf.c0de73d2921d41d8633ef7c961d9914b.jpg,data/raw/train/images/20250621_000025_jpg.rf.c0de73d2921d41d8633ef7c961d9914b.jpg,high_only,lettuce
20250621_000025_jpg.rf.c0de73d2921d41d8633ef7c961d9914b.jpg,data/raw/train/images/20250621_000025_jpg.rf.c0de73d2921d41d8633ef7c961d9914b.jpg,high_only,milk
5m86rb2i5b6e1_jpeg.rf.832a6e115ab8931dc1586042a1318406.jpg,data/raw/train/images/5m86rb2i5b6e1_jpeg.rf.832a6e115ab8931dc1586042a1318406.jpg,high_only,butter
5m86rb2i5b6e1_jpeg.rf.832a6e115ab8931dc1586042a1318406.jpg,data/raw/train/images/5m86rb2i5b6e1_jpeg.rf.832a6e115ab8931dc1586042a1318406.jpg,high_only,cheese
5m86rb2i5b6e1_jpeg.rf.832a6e115ab8931dc1586042a1318406.jpg,data/raw/train/images/5m86rb2i5b6e1_jpeg.rf.832a6e115ab8931dc1586042a1318406.jpg,high_only,chocolate syrup
5m86rb2i5b6e1_jpeg.rf.832a6e115ab8931dc1586042a1318406.jpg,data/raw/train/images/5m86rb2i5b6e1_jpeg.rf.832a6e115ab8931dc1586042a1318406.jpg,high_only,hot sauce
5m86rb2i5b6e1_jpeg.rf.832a6e115ab8931dc1586042a1318406.jpg,data/raw/train/images/5m86rb2i5b6e1_jpeg.rf.832a6e115ab8931dc1586042a1318406.jpg,high_only,mustard
5m86rb2i5b6e1_jpeg.rf.832a6e115ab8931dc1586042a1318406.jpg,data/raw/train/images/5m86rb2i5b6e1_jpeg.rf.832a6e115ab8931dc1586042a1318406.jpg,high_only,pasta sauce
5m86rb2i5b6e1_jpeg.rf.832a6e115ab8931dc1586042a1318406.jpg,data/raw/train/images/5m86rb2i5b6e1_jpeg.rf.832a6e115ab8931dc1586042a1318406.jpg,high_only,salad dressing
5m86rb2i5b6e1_jpeg.rf.832a6e115ab8931dc1586042a1318406.jpg,data/raw/train/images/5m86rb2i5b6e1_jpeg.rf.832a6e115ab8931dc1586042a1318406.jpg,high_only,salsa
8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,data/raw/train/images/8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,high_only,apple
8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,data/raw/train/images/8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,high_only,cream cheese
8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,data/raw/train/images/8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,high_only,egg
8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,data/raw/train/images/8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,high_only,hot sauce
8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,data/raw/train/images/8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,high_only,lemon
8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,data/raw/train/images/8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,high_only,lettuce
8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,data/raw/train/images/8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,high_only,mayonnaise
8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,data/raw/train/images/8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,high_only,milk
8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,data/raw/train/images/8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,high_only,orange
8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,data/raw/train/images/8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,high_only,salsa
8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,data/raw/train/images/8d25lpb35lvd1_jpeg.rf.59982d82e26271b3e447e0d960a1b7fd.jpg,high_only,spinach
0lbxdi753y7f1_jpeg.rf.68180848402318fcecc913cd0d18effe.jpg,data/raw/train/images/0lbxdi753y7f1_jpeg.rf.68180848402318fcecc913cd0d18effe.jpg,high_only,butter
0lbxdi753y7f1_jpeg.rf.68180848402318fcecc913cd0d18effe.jpg,data/raw/train/images/0lbxdi753y7f1_jpeg.rf.68180848402318fcecc913cd0d18effe.jpg,high_only,tomato
8tz46i3bdx3e1_jpeg.rf.9320b6d08b6d43df233af169c7f831b6.jpg,data/raw/train/images/8tz46i3bdx3e1_jpeg.rf.9320b6d08b6d43df233af169c7f831b6.jpg,high_only,cheese
8tz46i3bdx3e1_jpeg.rf.9320b6d08b6d43df233af169c7f831b6.jpg,data/raw/train/images/8tz46i3bdx3e1_jpeg.rf.9320b6d08b6d43df233af169c7f831b6.jpg,high_only,whipped cream
DSC_5914_JPG_jpg.rf.cbbcb8585aa18e86bc9da531b6f0cf78.jpg,data/raw/train/images/DSC_5914_JPG_jpg.rf.cbbcb8585aa18e86bc9da531b6f0cf78.jpg,high_only,milk
mulypoxgms6f1_jpeg.rf.072b3c0fef4e72aabedce21eef139170.jpg,data/raw/train/images/mulypoxgms6f1_jpeg.rf.072b3c0fef4e72aabedce21eef139170.jpg,high_only,mayonnaise
nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,data/raw/train/images/nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,high_only,apple
nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,data/raw/train/images/nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,high_only,barbecue sauce
nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,data/raw/train/images/nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,high_only,blueberry
nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,data/raw/train/images/nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,high_only,bread
nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,data/raw/train/images/nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,high_only,hot sauce
nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,data/raw/train/images/nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,high_only,ketchup
nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,data/raw/train/images/nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,high_only,lemon
nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,data/raw/train/images/nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,high_only,salad dressing
nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,data/raw/train/images/nw4d3j5hi1ae1_jpeg.rf.e57cee24d977499ee5099ee0e59ece2d.jpg,high_only,salsa
zqcd80k52a651_jpg.rf.136633a3d184af61e05b53679c3d6d8e.jpg,data/raw/train/images/zqcd80k52a651_jpg.rf.136633a3d184af61e05b53679c3d6d8e.jpg,high_only,bell pepper
zqcd80k52a651_jpg.rf.136633a3d184af61e05b53679c3d6d8e.jpg,data/raw/train/images/zqcd80k52a651_jpg.rf.136633a3d184af61e05b53679c3d6d8e.jpg,high_only,carrot
zqcd80k52a651_jpg.rf.136633a3d184af61e05b53679c3d6d8e.jpg,data/raw/train/images/zqcd80k52a651_jpg.rf.136633a3d184af61e05b53679c3d6d8e.jpg,high_only,cream cheese
zqcd80k52a651_jpg.rf.136633a3d184af61e05b53679c3d6d8e.jpg,data/raw/train/images/zqcd80k52a651_jpg.rf.136633a3d184af61e05b53679c3d6d8e.jpg,high_only,milk
zqcd80k52a651_jpg.rf.136633a3d184af61e05b53679c3d6d8e.jpg,data/raw/train/images/zqcd80k52a651_jpg.rf.136633a3d184af61e05b53679c3d6d8e.jpg,high_only,pasta sauce
havent-seen-any-posts-from-ppl-from-my-country-v0-z0jzz4585y7f1_webp.rf.a068dfd6e257804c1433ec7fbd1354bf.jpg,data/raw/train/images/havent-seen-any-posts-from-ppl-from-my-country-v0-z0jzz4585y7f1_webp.rf.a068dfd6e257804c1433ec7fbd1354bf.jpg,high_only,bell pepper
havent-seen-any-posts-from-ppl-from-my-country-v0-z0jzz4585y7f1_webp.rf.a068dfd6e257804c1433ec7fbd1354bf.jpg,data/raw/train/images/havent-seen-any-posts-from-ppl-from-my-country-v0-z0jzz4585y7f1_webp.rf.a068dfd6e257804c1433ec7fbd1354bf.jpg,high_only,tomato
20250621_145951_jpg.rf.f9174fe5f3c36c5c3358b6d9a29d83cf.jpg,data/raw/train/images/20250621_145951_jpg.rf.f9174fe5f3c36c5c3358b6d9a29d83cf.jpg,high_only,butter
20250621_145951_jpg.rf.f9174fe5f3c36c5c3358b6d9a29d83cf.jpg,data/raw/train/images/20250621_145951_jpg.rf.f9174fe5f3c36c5c3358b6d9a29d83cf.jpg,high_only,spinach
DSC_6027_JPG_jpg.rf.e283a8325f07013ac6f88d62aa26cb1b.jpg,data/raw/train/images/DSC_6027_JPG_jpg.rf.e283a8325f07013ac6f88d62aa26cb1b.jpg,high_only,milk
DSC_6027_JPG_jpg.rf.e283a8325f07013ac6f88d62aa26cb1b.jpg,data/raw/train/images/DSC_6027_JPG_jpg.rf.e283a8325f07013ac6f88d62aa26cb1b.jpg,high_only,whipped cream
yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,data/raw/train/images/yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,high_only,apple
yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,data/raw/train/images/yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,high_only,avocado
yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,data/raw/train/images/yeo9bmon3p451_jpg.rf.32458d0fc93cfd7ccd3562388cf53d14.jpg,high_only,pasta sauce
38wrf0tv6m1f1_jpeg.rf.f7fe54e6ac27b25f027c9d0be7cdadef.jpg,data/raw/train/images/38wrf0tv6m1f1_jpeg.rf.f7fe54e6ac27b25f027c9d0be7cdadef.jpg,high_only,barbecue sauce
DSC_5895_JPG_jpg.rf.46ae66905fb0f18ac333eb50ec3e348f.jpg,data/raw/train/images/DSC_5895_JPG_jpg.rf.46ae66905fb0f18ac333eb50ec3e348f.jpg,high_only,celery
DSC_5895_JPG_jpg.rf.46ae66905fb0f18ac333eb50ec3e348f.jpg,data/raw/train/images/DSC_5895_JPG_jpg.rf.46ae66905fb0f18ac333eb50ec3e348f.jpg,high_only,chicken
DSC_5895_JPG_jpg.rf.46ae66905fb0f18ac333eb50ec3e348f.jpg,data/raw/train/images/DSC_5895_JPG_jpg.rf.46ae66905fb0f18ac333eb50ec3e348f.jpg,high_only,ground beef
2nhgchvk7a4e1_jpeg.rf.3b7b86948fbe50eb1c5da7b8dda6e6ee.jpg,data/raw/train/images/2nhgchvk7a4e1_jpeg.rf.3b7b86948fbe50eb1c5da7b8dda6e6ee.jpg,high_only,cabbage
20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,data/raw/train/images/20250619_212231_jpg.rf.9243022c180a4a508ec1d95edadcb680.jpg,high_only,asparagus
